method,attention,type,prompt_index,prompt_text,image_path,clip_new_prompt_sim,clip_old_image_sim,dino_struct_dist
quadratic,cross,5-object,1,A photo of a book on the table,data_new/quadratic/cross/5-object/1.png,0.25446340441703796,0.8969905376434326,0.03554638847708702
quadratic,cross,5-object,2,A photo of a cup on the table,data_new/quadratic/cross/5-object/2.png,0.2800678610801697,0.9111995100975037,0.020238997414708138
quadratic,cross,5-object,3,A photo of a lamp on the table,data_new/quadratic/cross/5-object/3.png,0.28995126485824585,0.907069206237793,0.008828714489936829
quadratic,cross,5-object,4,A photo of a phone on the table,data_new/quadratic/cross/5-object/4.png,0.26584285497665405,0.8369397521018982,0.03103575110435486
quadratic,cross,5-object,5,A photo of a chair on the table,data_new/quadratic/cross/5-object/5.png,0.2867942750453949,0.8981575965881348,0.02377888932824135
quadratic,cross,5-object,6,A photo of a table on the table,data_new/quadratic/cross/5-object/6.png,0.25773048400878906,0.9704939126968384,0.008516793139278889
quadratic,cross,5-object,7,A photo of a pen on the table,data_new/quadratic/cross/5-object/7.png,0.26987436413764954,0.9568073749542236,0.0135831069201231
quadratic,cross,5-object,8,A photo of a key on the table,data_new/quadratic/cross/5-object/8.png,0.2691374719142914,0.8647449016571045,0.026595408096909523
quadratic,cross,5-object,9,A photo of a bag on the table,data_new/quadratic/cross/5-object/9.png,0.2902343273162842,0.8741024732589722,0.02486097812652588
quadratic,cross,5-object,10,A photo of a clock on the table,data_new/quadratic/cross/5-object/10.png,0.2724199891090393,0.8885095715522766,0.021301522850990295
quadratic,cross,6-plants,1,A drawing of a garden filled with roses,data_new/quadratic/cross/6-plants/1.png,0.3187893033027649,0.955847442150116,0.01945452205836773
quadratic,cross,6-plants,2,A drawing of a garden filled with tulips,data_new/quadratic/cross/6-plants/2.png,0.30572402477264404,0.9041627049446106,0.022568916901946068
quadratic,cross,6-plants,3,A drawing of a garden filled with daisies,data_new/quadratic/cross/6-plants/3.png,0.3109148144721985,0.9640800952911377,0.017872095108032227
quadratic,cross,6-plants,4,A drawing of a garden filled with lavender,data_new/quadratic/cross/6-plants/4.png,0.28274816274642944,0.9169977903366089,0.02935601770877838
quadratic,cross,6-plants,5,A drawing of a garden filled with lotus,data_new/quadratic/cross/6-plants/5.png,0.30026775598526,0.9110208749771118,0.02510305866599083
quadratic,cross,6-plants,6,A drawing of a garden filled with orchids,data_new/quadratic/cross/6-plants/6.png,0.3124401569366455,0.949836254119873,0.026503367349505424
quadratic,cross,6-plants,7,A drawing of a garden filled with peonies,data_new/quadratic/cross/6-plants/7.png,0.3370320200920105,0.9569640755653381,0.019362900406122208
quadratic,cross,6-plants,8,A drawing of a garden filled with violets,data_new/quadratic/cross/6-plants/8.png,0.3121059238910675,0.9484502077102661,0.022136090323328972
quadratic,cross,6-plants,9,A drawing of a garden filled with carnations,data_new/quadratic/cross/6-plants/9.png,0.3103604316711426,0.9558073282241821,0.013658611103892326
quadratic,cross,6-plants,10,A drawing of a garden filled with hydrangeas,data_new/quadratic/cross/6-plants/10.png,0.3458704650402069,0.943393349647522,0.022856302559375763
quadratic,cross,7-text,1,A magazine cover with the headline “FASHION”,data_new/quadratic/cross/7-text/1.png,0.2503036856651306,0.9581688642501831,0.0010390101233497262
quadratic,cross,7-text,2,A magazine cover with the headline “DESIGN”,data_new/quadratic/cross/7-text/2.png,0.24896475672721863,0.9490315914154053,0.004893656354397535
quadratic,cross,7-text,3,A magazine cover with the headline “TRENDS”,data_new/quadratic/cross/7-text/3.png,0.2534559667110443,0.9864088296890259,0.001669648103415966
quadratic,cross,7-text,4,A magazine cover with the headline “BEAUTY”,data_new/quadratic/cross/7-text/4.png,0.2550280690193176,0.888435959815979,0.007954619824886322
quadratic,cross,7-text,5,A magazine cover with the headline “LIFESTYLE”,data_new/quadratic/cross/7-text/5.png,0.23927746713161469,0.9861786365509033,0.0011049906024709344
quadratic,cross,7-text,6,A magazine cover with the headline “MODERN”,data_new/quadratic/cross/7-text/6.png,0.25260820984840393,0.9846458435058594,0.0017825171817094088
quadratic,cross,7-text,7,A magazine cover with the headline “ELEGANCE”,data_new/quadratic/cross/7-text/7.png,0.2572627663612366,0.9490980505943298,0.002545880153775215
quadratic,cross,7-text,8,A magazine cover with the headline “GLAMOUR”,data_new/quadratic/cross/7-text/8.png,0.2563749849796295,0.9114603996276855,0.004917981568723917
quadratic,cross,7-text,9,A magazine cover with the headline “FEATURES”,data_new/quadratic/cross/7-text/9.png,0.24234336614608765,0.980222225189209,0.0011006022104993463
quadratic,cross,7-text,10,A magazine cover with the headline “INSPIRE”,data_new/quadratic/cross/7-text/10.png,0.23594221472740173,0.9800559878349304,0.0012971926480531693
quadratic,cross,8-texture,1,A cup with a rough surface,data_new/quadratic/cross/8-texture/1.png,0.3034510910511017,0.9853056073188782,0.004741090815514326
quadratic,cross,8-texture,2,A cup with a shiny surface,data_new/quadratic/cross/8-texture/2.png,0.3040633201599121,0.9931773543357849,0.0040352800861001015
quadratic,cross,8-texture,3,A cup with a matte surface,data_new/quadratic/cross/8-texture/3.png,0.29865315556526184,0.9835208654403687,0.0073134941048920155
quadratic,cross,8-texture,4,A cup with a soft surface,data_new/quadratic/cross/8-texture/4.png,0.3043171763420105,0.9925695061683655,0.003356338944286108
quadratic,cross,8-texture,5,A cup with a hard surface,data_new/quadratic/cross/8-texture/5.png,0.29531365633010864,0.9903477430343628,0.004238781053572893
quadratic,cross,8-texture,6,A cup with a sticky surface,data_new/quadratic/cross/8-texture/6.png,0.29246604442596436,0.9810845851898193,0.006080939434468746
quadratic,cross,8-texture,7,A cup with a wet surface,data_new/quadratic/cross/8-texture/7.png,0.2873927354812622,0.9853955507278442,0.002425751183182001
quadratic,cross,8-texture,8,A cup with a dry surface,data_new/quadratic/cross/8-texture/8.png,0.28671300411224365,0.9854334592819214,0.0018519609002396464
quadratic,cross,8-texture,9,A cup with a grainy surface,data_new/quadratic/cross/8-texture/9.png,0.29519006609916687,0.9803181290626526,0.006355924066156149
quadratic,cross,8-texture,10,A cup with a fuzzy surface,data_new/quadratic/cross/8-texture/10.png,0.2961994707584381,0.9929004311561584,0.0038097419310361147
quadratic,cross,9-Transportation,1,A drawing of a boy driving a truck,data_new/quadratic/cross/9-Transportation/1.png,0.27503466606140137,0.9538245797157288,0.01641780510544777
quadratic,cross,9-Transportation,2,A drawing of a boy driving a motorcycle,data_new/quadratic/cross/9-Transportation/2.png,0.3150952458381653,0.8198058605194092,0.021376673132181168
quadratic,cross,9-Transportation,3,A drawing of a boy driving a bus,data_new/quadratic/cross/9-Transportation/3.png,0.27009332180023193,0.9210724830627441,0.012521660886704922
quadratic,cross,9-Transportation,4,A drawing of a boy driving a bicycle,data_new/quadratic/cross/9-Transportation/4.png,0.34414738416671753,0.7806463241577148,0.05335897207260132
quadratic,cross,9-Transportation,5,A drawing of a boy driving a scooter,data_new/quadratic/cross/9-Transportation/5.png,0.2608347535133362,0.9555578827857971,0.015220457687973976
quadratic,cross,9-Transportation,6,A drawing of a boy driving a train,data_new/quadratic/cross/9-Transportation/6.png,0.3042779266834259,0.9048957824707031,0.015560377389192581
quadratic,cross,9-Transportation,7,A drawing of a boy driving a submarine,data_new/quadratic/cross/9-Transportation/7.png,0.3181239366531372,0.92215895652771,0.020035790279507637
quadratic,cross,9-Transportation,8,A drawing of a boy driving a helicopter,data_new/quadratic/cross/9-Transportation/8.png,0.2708258032798767,0.945553183555603,0.01965225674211979
quadratic,cross,9-Transportation,9,A drawing of a boy driving a jet,data_new/quadratic/cross/9-Transportation/9.png,0.27016690373420715,0.9462281465530396,0.015367191284894943
quadratic,cross,9-Transportation,10,A drawing of a boy driving a spaceship,data_new/quadratic/cross/9-Transportation/10.png,0.2689717411994934,0.9668879508972168,0.013272091746330261
